"","UNITID","OPEID","OPEID6","INSTNM","CITY","STABBR","INSTURL","NPCURL","HCM2","PREDDEG","HIGHDEG","CONTROL","LOCALE","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","SAT_AVG_ALL","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","CURROPER","NPT4_PUB","NPT4_PRIV","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","PCTPELL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","PCTFLOAN","UG25ABV","MD_EARN_WNE_P10","GT_25K_P6","GRAD_DEBT_MDN_SUPP","GRAD_DEBT_MDN10YR_SUPP","RPY_3YR_RT_SUPP","C150_L4_POOLED_SUPP","C150_4_POOLED_SUPP","lat","lng"
"325",182290,256800,2568,"University of Nevada-Reno","Reno","NV","www.unr.edu/","www.finaid.unr.edu/NetPrice/",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","480","590","490","600","460","570","535","545","515","21","26","21","26","20","26","7","8","24","24","23","8","1084","1084","0.0009","0.0239","0","0.0013","0.0503","0","0.016","0","0.0412","0.0963","0","0.0201","0.0252","0","0.0201","0.0305","0","0.1086","0.0098","0","0.0145","0","0.0063","0","0.0145","0","0.067","0","0.0214","0.1054","0","0","0","0","0.0299","0.1189","0.169","0.0088","0","17295","0.6047","0.0372","0.1888","0.0723","0.0071","0.0058","0.062","0.0112","0.0108","0.1417",1,"14568","NULL","11202","12320","15123","17825","18132","NULL","NULL","NULL","NULL","NULL","0.2801","0.8094","NULL","0.4727","NULL","0.3784","0.1311","45000","0.701","18801.5","194.402915389224","0.6390556222","NULL","0.5664",39.525749,-119.813051
"326",182670,257300,2573,"Dartmouth College","Hanover","NH","www.dartmouth.edu","admissions.dartmouth.edu/financial-aid/cost-attendance/net-price-calculators",0,3,4,2,"33","0","0","0","0","0","0","0","0","0","NULL","660","780","670","780","670","780","720","725","725","30","34","NULL","NULL","NULL","NULL","NULL","NULL","32","NULL","NULL","NULL","1437","1437","0","0.0247","0","0.0283","0","0","0.043","0","0","0.0686","0","0.0302","0","0","0.0439","0","0","0.1234","0.0247","0","0.0165","0","0.0091","0","0.0283","0","0.0622","0","0","0.3803","0","0","0","0","0.0457","0","0","0.0713","0","4214","0.4874","0.0674","0.0826","0.1521","0.0223","0.0024","0.052","0.0816","0.0522","0",1,"NULL","29986","NULL","NULL","NULL","NULL","NULL","6419","6769","12337","17152","46910","0.139","0.9644","NULL","NULL","NULL","0.2658","0.0077","70000","0.834","13461.5","139.188620350081","0.8704918033","NULL","0.9465",43.70701,-72.27741
"327",182795,257500,2575,"Franklin Pierce University","Rindge","NH","www.franklinpierce.edu","https://www.franklinpierce.edu/admissions/finaid/ssl/npc.htm",0,3,4,2,"41","0","0","0","0","0","0","0","0","0","NULL","420","520","410","520","410","510","470","465","460","19","23","16","22","17","22","NULL","NULL","21","19","20","NULL","943","943","0","0.0302","0","0.0034","0.0369","0.0134","0.0168","0","0","0","0","0","0","0.0101","0.0403","0.0067","0","0.0638","0.0101","0","0.0235","0.0738","0","0","0","0","0.0738","0.0805","0.0537","0.0235","0","0","0","0","0.0336","0.1577","0.2248","0.0235","0","1661","0.755","0.0596","0.0596","0.0108","0.0012","0.0024","0.0175","0.0283","0.0656","0.1186",1,"NULL","28468","NULL","NULL","NULL","NULL","NULL","20851","27865","26572","35000","26229","0.277","0.6667","NULL","NULL","NULL","0.7653","0.1505","37500","0.665","27000","279.173401883311","0.7056883759","NULL","0.442",42.76509,-72.00912
"328",183044,258900,2589,"University of New Hampshire-Main Campus","Durham","NH","www.unh.edu","npc.collegeboard.org/student/app/unh",0,3,4,1,"23","0","0","0","0","0","0","0","0","0","NULL","500","600","500","610","490","590","550","555","540","22","27","21","30","22","27","NULL","NULL","25","26","25","NULL","1109","1107","0.0249","0.0438","0.002","0.004","0.0465","0","0.0192","0.0064","0.0061","0.099","0.004","0.0185","0.0323","0","0.0357","0.0017","0","0.1071","0.0081","0","0.0216","0.0461","0.004","0","0.0128","0","0.0674","0","0.0115","0.0694","0","0","0","0","0.0266","0.0734","0.1927","0.0152","0","12789","0.8076","0.013","0.0332","0.0216","0.002","0.0002","0.017","0.0233","0.0822","0.0156",1,"24013","NULL","16493","17771","21421","26341","29098","NULL","NULL","NULL","NULL","NULL","0.2164","0.8523","NULL","NULL","NULL","0.6711","0.0293","47700","0.784","27000","279.173401883311","0.8197094346","NULL","0.7767",43.14133,-70.92294
"329",183062,259000,2590,"Keene State College","Keene","NH","www.keene.edu","https://npc.collegeboard.org/student/app/keene",0,3,4,1,"32","0","0","0","0","0","0","0","0","0","NULL","440","550","440","550","440","540","495","495","490","19","24","17","24","18","24","NULL","NULL","22","21","21","NULL","991","991","0","0.0233","0.0223","0.0065","0.0698","0","0.0223","0","0.1536","0","0.0996","0.0037","0","0","0.0317","0","0","0.0251","0.0121","0","0.0223","0.0074","0","0","0.0196","0","0.0847","0.0149","0","0.0773","0","0.0009","0","0","0.0903","0.1201","0.0698","0.0223","0","4186","0.865","0.0122","0.0366","0.0127","0.0022","0.0007","0.021","0.0002","0.0495","0.0229",1,"20371","NULL","15091","15541","18582","22665","24326","NULL","NULL","NULL","NULL","NULL","0.2373","0.734","NULL","1","NULL","0.7042","0.0413","41200","0.663","26295","271.883874167469","0.7571090047","NULL","0.6294",42.965044,-72.294803
"330",183071,258901,2589,"University of New Hampshire at Manchester","Manchester","NH","manchester.unh.edu","https://npc.collegeboard.org/student/app/unh",0,3,3,1,"12","0","0","0","0","0","0","0","0","0","NULL","470","550","450","550","450","540","510","500","495","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1010","1107","0","0","0","0","0.1257","0","0.0733","0","0","0","0.1466","0.0314","0","0","0.0576","0.0628","0","0.1571","0","0","0","0","0","0","0","0","0.089","0","0","0.0314","0","0","0","0","0","0","0.2042","0.0209","0","696","0.7414","0.0072","0.0445","0.0316","0.0014","0","0.023","0.0029","0.148","0.2055",1,"17102","NULL","13216","11545","17961","20950","20950","NULL","NULL","NULL","NULL","NULL","0.2671","0.8113","NULL","0","NULL","0.4903","0.3083","47700","0.784","27000","279.173401883311","0.8197094346","NULL","0.4449",42.988483,-71.462111
"331",183910,259800,2598,"Caldwell University","Caldwell","NJ","www.caldwell.edu","www.caldwell.edu/financial-aid/netprice",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","30","420","530","430","550","420","530","475","490","475","18","24","18","22","18","25","6","8","21","20","22","7","969","969","0","0","0","0","0.0421","0","0","0","0.0702","0","0","0","0","0","0.0281","0","0","0.0596","0.0105","0","0.0105","0","0","0.0035","0.007","0","0.2035","0.0596","0","0.0947","0","0","0","0","0.0667","0.0807","0.2491","0.014","0","1576","0.3928","0.1491","0.177","0.0374","0.0006","0.0032","0","0.0565","0.1834","0.1294",1,"NULL","11434","NULL","NULL","NULL","NULL","NULL","10815","10584","8976","23547","1488","0.3213","0.8187","NULL","NULL","NULL","0.515","0.1755","41700","0.653","25750","266.248707351676","0.5040650407","NULL","0.6295",40.854548,-74.278892
"332",183974,259900,2599,"Centenary University","Hackettstown","NJ","www.centenarycollege.edu","https://npc.collegeboard.org/student/app/centenarycollege",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","71","410","510","420","510","400","510","460","465","455","17","24","NULL","NULL","NULL","NULL","NULL","NULL","21","NULL","NULL","NULL","929","929","0.0624","0","0","0","0.0409","0","0","0","0.0452","0","0","0","0","0","0.0366","0.129","0","0.0215","0.0194","0","0","0","0","0","0","0","0.0172","0.0796","0.0172","0.0538","0","0","0","0","0.0731","0","0.3742","0.0301","0","1548","0.5549","0.1105","0.1111","0.0103","0.0026","0","0","0.0362","0.1744","0.0517",1,"NULL","19498","NULL","NULL","NULL","NULL","NULL","10263","12471","15554","26356","27850","0.334","0.7826","NULL","0","NULL","0.6406","0.3075","43800","0.703","25500","263.663768445349","0.6815533981","NULL","0.6",40.85399,-74.82906
"333",184773,260800,2608,"Georgian Court University","Lakewood","NJ","georgian.edu/","https://georgian.studentaidcalculator.com/survey.aspx",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","30","420","510","420","540","410","518","465","480","464","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","945","945","0","0","0","0","0.0314","0","0","0","0","0","0","0.0114","0","0","0.0771","0.0114","0","0.0543","0.0286","0","0.0114","0.0314","0.0029","0","0.0086","0","0.3029","0.0514","0.0457","0.0057","0","0","0","0","0.0629","0.1","0.1086","0.0543","0","1352","0.5865","0.1376","0.1043","0.0237","0.0044","0.0015","0.0244","0.0148","0.1028","0.0762",1,"NULL","16920","NULL","NULL","NULL","NULL","NULL","9689","13369","16878","21159","23243","0.3886","0.7807","NULL","0","NULL","0.6391","0.159","42800","0.648","25000","258.493890632695","0.5602471679","NULL","0.506",40.09425,-74.21176
"334",184782,260900,2609,"Rowan University","Glassboro","NJ","www.rowan.edu","www.rowan.studentaidcalculator.com/survey.aspx",0,3,4,1,"21","0","0","0","0","0","0","0","0","0","NULL","460","580","480","610","460","570","520","545","515","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1065","1065","0","0.0062","0.0014","0.0004","0.0933","0.0398","0.0192","0","0.1255","0.0604","0","0.0036","0","0","0.042","0.0481","0","0.0767","0.0206","0","0","0","0.0025","0","0.0148","0","0.0879","0.0586","0","0.0481","0","0","0","0","0.0474","0.0369","0.1433","0.0232","0","12912","0.6887","0.0994","0.1004","0.0398","0.0018","0.0012","0.0261","0.0089","0.0336","0.0939",1,"22383","NULL","13665","16123","22912","26687","27077","NULL","NULL","NULL","NULL","NULL","0.3006","0.8626","NULL","0.5556","NULL","0.5902","0.1115","49400","0.717","20000","206.795112506156","0.6672840935","NULL","0.666",39.696661,-75.127183
"335",185572,261600,2616,"Monmouth University","West Long Branch","NJ","www.monmouth.edu","https://monmouth.studentaidcalculator.com/survey.aspx",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","NULL","480","570","470","550","440","560","525","510","500","20","25","NULL","NULL","NULL","NULL","NULL","NULL","23","NULL","NULL","NULL","1037","1037","0","0","0","0","0.1172","0","0.0099","0","0","0.0126","0","0.0117","0","0","0.0595","0.0009","0","0.0469","0.0271","0","0.0009","0.0451","0","0","0.018","0","0.0721","0.0721","0.0505","0.0739","0","0","0","0","0.0631","0.0586","0.2326","0.0271","0","4661","0.7436","0.05","0.1113","0.0322","0.0013","0.0004","0.0208","0.0069","0.0335","0.0474",1,"NULL","28093","NULL","NULL","NULL","NULL","NULL","18317","16732","27252","31197","33703","0.2663","0.8314","NULL","NULL","NULL","0.6612","0.042","50300","0.739","26701","276.081814951344","0.7013574661","NULL","0.6731",40.283511,-74.018282
"336",185828,262100,2621,"New Jersey Institute of Technology","Newark","NJ","www.njit.edu/","www.njit.edu/admissions/njheoa/",0,3,4,1,"11","0","0","0","0","0","0","0","0","0","NULL","520","630","590","680","510","630","575","635","570","23","29","21","30","24","29","NULL","NULL","26","26","27","NULL","1205","1205","0","0.0044","0.1013","0","0","0.0104","0.1768","0","0","0.392","0.1368","0","0","0.0037","0.0059","0.003","0","0.0459","0.0207","0","0.0044","0","0","0","0.0111","0","0","0","0","0","0","0","0","0","0.0104","0","0.071","0.0022","0","7049","0.3348","0.0857","0.221","0.2214","0.0006","0.0006","0.0312","0.0443","0.0604","0.1348",1,"17486","NULL","11491","14347","18998","22926","21418","NULL","NULL","NULL","NULL","NULL","0.3799","0.8804","NULL","0.8854","NULL","0.4717","0.1738","65900","0.804","23000","237.814379382079","0.6934624697","NULL","0.596",40.736101,-74.22509
"337",186131,262700,2627,"Princeton University","Princeton","NJ","www.princeton.edu","www.princeton.edu/admission/financialaid/estimator/",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","NULL","690","790","700","800","710","790","740","750","750","32","35","32","35","31","35","8","10","34","34","33","9","1490","1490","0","0","0.0117","0.0179","0","0","0","0","0","0.2551","0","0.046","0","0","0.039","0","0","0.0803","0.0273","0","0.0023","0","0.0328","0","0.0562","0","0.0562","0","0.1217","0.1747","0","0","0","0","0.0195","0","0","0.0593","0","5260","0.4454","0.076","0.093","0.215","0.0011","0.0015","0.0384","0.1144","0.015","0",1,"NULL","8848","NULL","NULL","NULL","NULL","NULL","3461","5158","7089","18375","26627","0.1465","0.9832","NULL","NULL","NULL","0.0451","0.0056","80500","0.826","7500","77.5481671898086","0.8263888889","NULL","0.9681",40.343625,-74.693953
"338",186283,262800,2628,"Rider University","Lawrenceville","NJ","www.rider.edu","https://www.rider.edu/netpricecalculator/",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","NULL","450","550","460","560","450","540","500","510","495","19","25","18","25","19","26","NULL","NULL","22","22","23","NULL","1014","1014","0","0.0089","0","0.0059","0.0948","0","0.0316","0","0.1698","0","0","0.0049","0","0","0.0296","0.0415","0","0.0237","0.002","0","0.0118","0","0","0.0049","0.0069","0","0.0958","0.001","0","0.0365","0","0","0","0","0.075","0.001","0.3396","0.0148","0","4039","0.6247","0.1203","0.1216","0.0488","0.0015","0.0015","0.0282","0.0287","0.0248","0.0901",1,"NULL","28298","NULL","NULL","NULL","NULL","NULL","18919","22557","28296","31371","33938","0.2748","0.7998","NULL","0","NULL","0.6493","0.0992","50200","0.727","25750","266.248707351676","0.7304632663","NULL","0.6362",40.29733,-74.729605
"339",186371,262901,2629,"Rutgers University-Camden","Camden","NJ","www.camden.rutgers.edu/","studentaid.rutgers.edu/npc/",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","450","550","470","570","450","550","500","520","500","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1020","1187","0","0","0","0.0008","0","0","0.0086","0","0","0","0","0.0063","0","0","0.0455","0.0298","0","0.0431","0.0078","0","0.0384","0","0.0047","0","0.0078","0","0.1129","0.0831","0.051","0.0847","0","0","0","0","0.0298","0.1702","0.2486","0.0267","0","4835","0.5479","0.1613","0.1293","0.0927","0.0002","0.0014","0.0378","0.0103","0.019","0.1882",1,"14094","NULL","8157","9710","14000","19351","20820","NULL","NULL","NULL","NULL","NULL","0.4779","0.8385","NULL","0.2","NULL","0.7373","0.335","56400","0.756","22215","229.697671216213","0.6848073999","NULL","0.5492",39.80237,-74.938259
"340",186380,262900,2629,"Rutgers University-New Brunswick","New Brunswick","NJ","newbrunswick.rutgers.edu/","studentaid.rutgers.edu/npc/",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","530","640","580","700","540","660","585","640","600","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1225","1187","0.0176","0.0138","0.0049","0.0069","0.0783","0","0.0453","0","0","0.1024","0","0.0138","0","0","0.0234","0","0","0.0929","0.0152","0","0.0123","0.0436","0.0065","0","0.0166","0","0.0724","0.0293","0.0103","0.0928","0","0","0","0","0.0284","0.1143","0.1381","0.021","0","35102","0.4157","0.0749","0.1294","0.2574","0.0006","0.0025","0.0331","0.0698","0.0166","0.0515",1,"19924","NULL","11728","13732","19869","26158","27610","NULL","NULL","NULL","NULL","NULL","0.3095","0.9334","NULL","0.6667","NULL","0.5227","0.0783","56400","0.756","22215","229.697671216213","0.6848073999","NULL","0.8057",40.486754,-74.444395
"341",186399,262902,2629,"Rutgers University-Newark","Newark","NJ","www.newark.rutgers.edu/","studentaid.rutgers.edu/npc/",0,3,4,1,"11","0","0","0","0","1","0","0","0","0","NULL","450","550","480","580","460","550","500","530","505","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1030","1187","0","0.0006","0","0.0006","0.0149","0","0.024","0","0","0.0006","0","0.0045","0","0","0.022","0","0","0.068","0.0097","0","0","0","0.0032","0","0.0123","0","0.138","0.1159","0.0784","0.0712","0","0","0","0","0.0175","0.0091","0.397","0.0123","0","7208","0.246","0.1898","0.2711","0.2089","0.0008","0.0037","0.0236","0.0388","0.0172","0.139",1,"13705","NULL","9330","9962","15036","21569","23109","NULL","NULL","NULL","NULL","NULL","0.5304","0.8723","NULL","0.2857","NULL","0.579","0.2121","56400","0.756","22215","229.697671216213","0.6848073999","NULL","0.6686",40.736101,-74.22509
"342",186432,263800,2638,"Saint Peter's University","Jersey City","NJ","www.saintpeters.edu","www.saintpeters.edu/enrollment-services/student-financial-aid/calculators/",0,3,4,2,"12","0","0","0","0","0","1","0","0","0","30","410","500","420","515","410","490","455","468","450","16","21","NULL","NULL","NULL","NULL","NULL","NULL","19","NULL","NULL","NULL","918","918","0","0","0","0.0138","0.0395","0","0.0395","0","0.0613","0","0","0.004","0","0","0.0119","0.0138","0","0.1166","0.0099","0","0.002","0.0257","0","0","0.0079","0","0.0494","0.0889","0.0593","0.0672","0","0","0","0","0.0296","0.1304","0.2154","0.0138","0","2424","0.1766","0.2512","0.368","0.0689","0.0054","0.0062","0.0177","0.0219","0.0842","0.0903",1,"NULL","12958","NULL","NULL","NULL","NULL","NULL","10614","10378","16696","21193","20418","0.5838","0.8076","NULL","1","NULL","0.6085","0.1739","44500","0.648","25000","258.493890632695","0.4991150442","NULL","0.5382",40.73276,-74.075485
"343",186876,934500,9345,"Stockton University","Galloway","NJ","www.stockton.edu","intraweb.stockton.edu/eyos/page.cfm?siteID=91&pageID=76",0,3,4,1,"22","0","0","0","0","0","0","0","0","0","NULL","480","580","500","600","470","570","530","550","520","19","25","18","24","18","25","NULL","NULL","22","21","22","NULL","1074","1074","0","0.0241","0","0","0.0327","0","0.0206","0","0.0377","0","0","0.0055","0","0","0.0211","0.0106","0","0.1222","0.0161","0","0.0075","0","0.003","0","0.0241","0","0.1066","0","0.0417","0.1212","0","0","0","0","0.0226","0.178","0.1865","0.0181","0","7765","0.7203","0.0688","0.1106","0.0541","0.0012","0.0021","0.0265","0.0018","0.0147","0.051",1,"19244","NULL","11794","13439","18749","21721","23912","NULL","NULL","NULL","NULL","NULL","0.3547","0.8658","NULL","0","NULL","0.6543","0.1304","46800","0.684","21108","218.251561738997","0.6478395933","NULL","0.7009",39.48788,-74.47598
"344",187134,264200,2642,"The College of New Jersey","Ewing","NJ","www.tcnj.edu","www.collegeportraits.org/NJ/TCNJ/estimator/agree",0,3,4,1,"21","0","0","0","0","0","0","0","0","0","NULL","550","640","570","670","550","650","595","620","600","26","30","NULL","NULL","25","30","NULL","NULL","28","NULL","28","NULL","1227","1227","0","0","0","0.0052","0.0475","0","0.0195","0","0.2152","0.0663","0","0.0039","0","0","0.0449","0","0","0.0481","0.0189","0","0.0065","0","0.0065","0","0.0267","0","0.0696","0.0312","0","0.0748","0","0","0","0","0.0611","0.0423","0.1964","0.0156","0","6590","0.656","0.0561","0.1226","0.1027","0.0026","0.003","0.0046","0.0027","0.0496","0.0316",1,"24079","NULL","10178","13909","23962","28477","29265","NULL","NULL","NULL","NULL","NULL","0.1763","0.9477","NULL","0.6667","NULL","0.5185","0.0361","56200","0.812","23250","240.399318288406","0.8451059536","NULL","0.8561",40.26983,-74.79988
"345",187912,265600,2656,"New Mexico Military Institute","Roswell","NM","www.nmmi.edu","www.nmmi.edu/admissions/npc/",0,2,2,1,"33","0","0","0","0","0","0","0","0","0","NULL","410","560","440","580","390","530","485","510","460","16","24","15","24","16","25","NULL","NULL","20","20","21","NULL","970","970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","428","0.3178","0.1869","0.2079","0.0444","0.007","0.0701","0.0514","0.1075","0.007","0",1,"6798","NULL","3513","6042","6489","13614","13549","NULL","NULL","NULL","NULL","NULL","0.3333","NULL","0.4238","NULL","NULL","0.2767","NULL","36600","0.636","6431.5","66.5001383041672","0.3977272727","0.3157","NULL",33.637061,-104.377926
